image;roepnaam;Personalia;birthdate;birthplace;Woonplaats;Anciënniteit;Leeftijd;Geslacht;Emailadres;Fractie;Volledige naam;commissies;commissie0;commissie1;commissie2;commissie3;commissie4;commissie5;commissie6;commissie7;commissie8;commissie9;commissie10;commissie11;commissie12;commissie13;commissie14;commissie15;commissie16;commissie17;commissie18;
/images/7928_tcm118-114565.jpg;Fleur Agema;;16 september 1976;Purmerend;Den Haag;1429 dagen;34;Vrouw;;Partij voor de vrijheid  (PVV);Agema, M.;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Bouwbegeleidingscommissie;Presidium;
/images/7656_tcm118-114696.jpg;Gerdi Verbeet;;18 april 1951;Amsterdam;Amsterdam;3180 dagen;59;Vrouw;Voorzitter@tweedekamer.nl;Partij van de Arbeid  (PVDA);Verbeet, G.A.;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/6380_tcm118-209130.jpg;Gerda Verburg;;19 augustus 1957;Alphen aan den Rijn;Woerden;3336 dagen;53;Vrouw;g.verburg@tweedekamer.nl;Christen Democratisch Appel  (CDA);Verburg, G.;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/8075_tcm118-209132.jpg;Kees Verhoeven;;25 april 1976;Utrecht;Amsterdam;134 dagen;34;Man;k.verhoeven@tweedekamer.nl;Democraten 66  (D66);Verhoeven, K.;Wonen, Wijken en Integratie;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/7932_tcm118-114700.jpg;Roos Vermeij;;28 maart 1968;Den Haag;Den Haag;1429 dagen;42;Vrouw;r.vermeij@tweedekamer.nl;Partij van de Arbeid  (PVDA);Vermeij, R.A.;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Financiën;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Tijdelijke commissie onderzoek financieel stelsel;
/images/8091_tcm118-209133.jpg;Roland van Vliet;;25 november 1969;Susteren;Nederweert;134 dagen;40;Man;r.vvliet@tweedekamer.nl;Partij voor de vrijheid  (PVV);Vliet, R.A. van;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;
/images/7912_tcm118-114702.jpg;Joël Voordewind;;9 juli 1965;Sleen;Amsterdam;1429 dagen;45;Man;j.voordewind@tweedekamer.nl;ChristenUnie  (CU);Voordewind, J.S.;Wonen, Wijken en Integratie;Buitenlandse Zaken;Defensie;Europese Zaken;Nederlands-Antilliaanse en Arubaanse Zaken;Jeugd en Gezin;Contactgroep Frankrijk;
/images/8041_tcm118-209134.jpg;Linda Voortman;;27 juni 1979;Enschede;Utrecht;134 dagen;31;Vrouw;l.voortman@tweedekamer.nl;GroenLinks  (GL);Voortman, L.G.J.;Wonen, Wijken en Integratie;Binnenlandse Zaken en Koninkrijksrelaties;Justitie;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
/images/7948_tcm118-120197.jpg;Esmé Wiegman-van Meppelen Scheppink;;24 juli 1975;Haarlem;Zwolle;1338 dagen;35;Vrouw;e.wiegman@tweedekamer.nl;ChristenUnie  (CU);Wiegman-van Meppelen Scheppink, E.E.;Buitenlandse Zaken;Defensie;Europese Zaken;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Contactgroep Duitsland;Presidium;Tijdelijke commissie subsidiariteitstoets;
/images/6400_tcm118-114708.jpg;Geert Wilders;;6 september 1963;Venlo;;4384 dagen;47;Man;g.wilders@tweedekamer.nl;Partij voor de vrijheid  (PVV);Wilders, G.;Buitenlandse Zaken;Delegatie naar de Navo Assemblee;Commissie voor de Inlichtingen- en Veiligheidsdiensten;
/images/6346_tcm118-114709.jpg;Jan de Wit;;10 mei 1945;Zevenbergen;Heerlen;4546 dagen;65;Man;jdewit@sp.nl;Socialistische Partij  (SP);Wit, J.M.A.M. de;Binnenlandse Zaken en Koninkrijksrelaties;Justitie;
/images/7883_tcm118-114710.jpg;Agnes Wolbert;;20 augustus 1958;Oldenzaal;Annen;1424 dagen;52;Vrouw;a.wolbert@tweedekamer.nl;Partij van de Arbeid  (PVDA);Wolbert, A.G.;Wonen, Wijken en Integratie;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Nederlands-Antilliaanse en Arubaanse Zaken;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Contactgroep Duitsland;
/images/8053_tcm118-209135.jpg;Erik Ziengs;;27 september 1960;Smilde;Assen;134 dagen;50;Man;e.ziengs@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Ziengs, E.;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Onderwijs, Cultuur en Wetenschap;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;
